GALID,stage,variable,bin_left,bin_right,center,N_usable,N_SF,eligible_usable,survivor_support,f_SF,sum_Sigma_SFR_SF,mean_Sigma_SFR_SF_galaxy,mean_Sigma_SFR_all_HII_galaxy
NGC4569,post-peak,radius_re,0.25,0.5,0.375,37881,9107,True,True,0.24041076001161532,231.62253725508236,0.02543346187054819,0.00611447789802493
NGC4569,post-peak,radius_re,0.5,0.75,0.625,63309,18675,True,True,0.29498175614841493,884.624942124386,0.04736947481255079,0.01397313086803434
NGC4569,post-peak,radius_re,0.75,1.0,0.875,88515,10083,True,True,0.11391289611930182,408.39077968233744,0.04050290386614474,0.004613803080634214
NGC4569,post-peak,radius_re,1.0,1.25,1.125,113725,875,True,True,0.007693998681028797,4.726960180581581,0.0054022402063789495,4.1564829022480375e-05
NGC4569,post-peak,radius_re,1.25,1.5,1.375,131815,1441,True,True,0.010931988013503775,3.827654119719162,0.0026562485216649286,2.903807699972812e-05
NGC4569,post-peak,radius_re,1.5,1.75,1.625,103225,4436,True,True,0.042974085735044805,21.735479078709844,0.004899792398266421,0.000210564098607022
NGC4569,post-peak,radius_re,1.75,2.0,1.875,63432,804,True,True,0.012674990541051836,4.479192856004446,0.005571135393040356,7.061408840970561e-05
NGC4569,post-peak,radius_re,2.0,2.25,2.125,22403,0,True,False,0.0,0.0,,0.0
NGC4569,post-peak,radius_re,2.25,2.5,2.375,3128,0,True,False,0.0,0.0,,0.0
NGC4569,post-peak,radius_re,2.5,2.75,2.625,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,2.75,3.0,2.875,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,3.0,3.25,3.125,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,3.25,3.5,3.375,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,3.5,3.75,3.625,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,3.75,4.0,3.875,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,4.0,4.25,4.125,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,4.25,4.5,4.375,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,4.5,4.75,4.625,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,4.75,5.0,4.875,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,5.0,5.25,5.125,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,5.25,5.5,5.375,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,5.5,5.75,5.625,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,7.5,7.75,7.625,0,0,False,False,,0.0,,
NGC4569,post-peak,radius_re,7.75,8.0,7.875,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,7.5,7.75,7.625,1110,6,True,False,0.005405405405405406,0.29689318354005984,0.04948219725667664,0.00026747133652257643
NGC4580,post-peak,log_sigma_star,7.75,8.0,7.875,16268,56,True,True,0.0034423407917383822,1.4440660601701087,0.025786893931609083,8.87672768730089e-05
NGC4580,post-peak,log_sigma_star,8.0,8.25,8.125,40924,2109,True,True,0.05153455185221386,34.575997274988616,0.016394498470833862,0.0008448831315362286
NGC4580,post-peak,log_sigma_star,8.25,8.5,8.375,26486,12044,True,True,0.4547308011779808,216.54437397448157,0.017979439884961937,0.008175805103620084
NGC4580,post-peak,log_sigma_star,8.5,8.75,8.625,10240,7361,True,True,0.71884765625,137.53586191721416,0.018684399119306368,0.013431236515352945
NGC4580,post-peak,log_sigma_star,8.75,9.0,8.875,2879,815,True,True,0.28308440430705106,14.13825215002954,0.017347548650342996,0.004910820475869934
NGC4580,post-peak,log_sigma_star,9.0,9.25,9.125,700,34,True,True,0.04857142857142857,0.6303116490376374,0.01853857791287169,0.0009004452129109105
NGC4580,post-peak,log_sigma_star,9.25,9.5,9.375,91,0,True,False,0.0,0.0,,0.0
NGC4580,post-peak,log_sigma_star,9.5,9.75,9.625,7,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,9.75,10.0,9.875,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,10.0,10.25,10.125,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,10.25,10.5,10.375,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,10.5,10.75,10.625,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,10.75,11.0,10.875,0,0,False,False,,0.0,,
NGC4580,post-peak,log_sigma_star,11.0,11.25,11.125,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,0.0,0.25,0.125,2968,631,True,True,0.2126010781671159,12.56606733832793,0.019914528269933326,0.004233850181377335
NGC4580,post-peak,radius_re,0.25,0.5,0.375,8803,5609,True,True,0.6371691468817449,87.87774422309349,0.015667274776803974,0.009982704103498068
NGC4580,post-peak,radius_re,0.5,0.75,0.625,14856,12979,True,True,0.8736537425955843,279.7196960384907,0.02155171400250333,0.018828735597636693
NGC4580,post-peak,radius_re,0.75,1.0,0.875,20650,3206,True,True,0.1552542372881356,25.002248609549532,0.007798580352323622,0.0012107626445302436
NGC4580,post-peak,radius_re,1.0,1.25,1.125,25852,0,True,False,0.0,0.0,,0.0
NGC4580,post-peak,radius_re,1.25,1.5,1.375,19226,0,True,False,0.0,0.0,,0.0
NGC4580,post-peak,radius_re,1.5,1.75,1.625,5385,0,True,False,0.0,0.0,,0.0
NGC4580,post-peak,radius_re,1.75,2.0,1.875,965,0,True,False,0.0,0.0,,0.0
NGC4580,post-peak,radius_re,2.0,2.25,2.125,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,2.25,2.5,2.375,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,2.5,2.75,2.625,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,2.75,3.0,2.875,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,3.0,3.25,3.125,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,3.25,3.5,3.375,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,3.5,3.75,3.625,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,3.75,4.0,3.875,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,4.0,4.25,4.125,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,4.25,4.5,4.375,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,4.5,4.75,4.625,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,4.75,5.0,4.875,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,5.0,5.25,5.125,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,5.25,5.5,5.375,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,5.5,5.75,5.625,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,7.5,7.75,7.625,0,0,False,False,,0.0,,
NGC4580,post-peak,radius_re,7.75,8.0,7.875,0,0,False,False,,0.0,,
NGC4606,post-peak,log_sigma_star,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4606,post-peak,log_sigma_star,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4606,post-peak,log_sigma_star,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4606,post-peak,log_sigma_star,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4606,post-peak,log_sigma_star,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4606,post-peak,log_sigma_star,7.0,7.25,7.125,2411,0,True,False,0.0,0.0,,0.0
NGC4606,post-peak,log_sigma_star,7.25,7.5,7.375,15046,0,True,False,0.0,0.0,,0.0
NGC4606,post-peak,log_sigma_star,7.5,7.75,7.625,19036,0,True,False,0.0,0.0,,0.0
NGC4606,post-peak,log_sigma_star,7.75,8.0,7.875,22173,0,True,False,0.0,0.0,,0.0
NGC4606,post-peak,log_sigma_star,8.0,8.25,8.125,12968,121,True,True,0.009330660086366441,2.4208213621340113,0.02000678811681001,0.00018667653933790958
NGC4606,post-peak,log_sigma_star,8.25,8.5,8.375,5752,498,True,True,0.08657858136300417,12.769146720028832,0.025640856867527775,0.0022199490125223978
NGC4606,post-peak,log_sigma_star,8.5,8.75,8.625,2057,837,True,True,0.40690325717063686,49.20039256117595,0.058781831016936625,0.02391851850324548
NGC4606,post-peak,log_sigma_star,8.75,9.0,8.875,287,269,True,True,0.9372822299651568,31.628625130274614,0.11757853208280526,0.11020426874660144
NGC4606,post-peak,log_sigma_star,9.0,9.25,9.125,26,26,False,True,,5.866864379605136,0.22564862998481294,
NGC4606,post-peak,log_sigma_star,9.25,9.5,9.375,1,1,False,False,,0.3792188242263548,0.3792188242263548,
NGC4606,post-peak,log_sigma_star,9.5,9.75,9.625,0,0,False,False,,0.0,,
NGC4606,post-peak,log_sigma_star,9.75,10.0,9.875,0,0,False,False,,0.0,,
NGC4606,post-peak,log_sigma_star,10.0,10.25,10.125,0,0,False,False,,0.0,,
NGC4606,post-peak,log_sigma_star,10.25,10.5,10.375,0,0,False,False,,0.0,,
NGC4606,post-peak,log_sigma_star,10.5,10.75,10.625,0,0,False,False,,0.0,,
NGC4606,post-peak,log_sigma_star,10.75,11.0,10.875,0,0,False,False,,0.0,,
NGC4606,post-peak,log_sigma_star,11.0,11.25,11.125,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,0.0,0.25,0.125,2531,1303,True,True,0.5148162781509285,95.42026438499417,0.07323120827704847,0.03770061808968557
NGC4606,post-peak,radius_re,0.25,0.5,0.375,7562,449,True,True,0.05937582650092568,6.844804592450729,0.015244553658019442,0.0009051579730826142
NGC4606,post-peak,radius_re,0.5,0.75,0.625,12630,0,True,False,0.0,0.0,,0.0
NGC4606,post-peak,radius_re,0.75,1.0,0.875,15405,0,True,False,0.0,0.0,,0.0
NGC4606,post-peak,radius_re,1.0,1.25,1.125,12620,0,True,False,0.0,0.0,,0.0
NGC4606,post-peak,radius_re,1.25,1.5,1.375,11816,0,True,False,0.0,0.0,,0.0
NGC4606,post-peak,radius_re,1.5,1.75,1.625,10303,0,True,False,0.0,0.0,,0.0
NGC4606,post-peak,radius_re,1.75,2.0,1.875,5840,0,True,False,0.0,0.0,,0.0
NGC4606,post-peak,radius_re,2.0,2.25,2.125,1050,0,True,False,0.0,0.0,,0.0
NGC4606,post-peak,radius_re,2.25,2.5,2.375,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,2.5,2.75,2.625,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,2.75,3.0,2.875,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,3.0,3.25,3.125,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,3.25,3.5,3.375,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,3.5,3.75,3.625,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,3.75,4.0,3.875,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,4.0,4.25,4.125,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,4.25,4.5,4.375,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,4.5,4.75,4.625,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,4.75,5.0,4.875,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,5.0,5.25,5.125,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,5.25,5.5,5.375,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,5.5,5.75,5.625,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,7.5,7.75,7.625,0,0,False,False,,0.0,,
NGC4606,post-peak,radius_re,7.75,8.0,7.875,0,0,False,False,,0.0,,
NGC4698,post-peak,log_sigma_star,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4698,post-peak,log_sigma_star,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4698,post-peak,log_sigma_star,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4698,post-peak,log_sigma_star,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4698,post-peak,log_sigma_star,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4698,post-peak,log_sigma_star,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4698,post-peak,log_sigma_star,7.25,7.5,7.375,2518,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,log_sigma_star,7.5,7.75,7.625,21673,1050,True,True,0.04844737692059244,1.376485011971548,0.0013109381066395696,6.351151257193503e-05
NGC4698,post-peak,log_sigma_star,7.75,8.0,7.875,44578,2637,True,True,0.059154740006281126,6.229482788637135,0.002362337045368652,0.00013974343372598894
NGC4698,post-peak,log_sigma_star,8.0,8.25,8.125,56790,2118,True,True,0.037295298468040146,5.9447276778618345,0.002806764720425795,0.0001046791279778453
NGC4698,post-peak,log_sigma_star,8.25,8.5,8.375,55079,676,True,True,0.01227328019753445,3.86313697568524,0.005714699668173432,7.013811027224968e-05
NGC4698,post-peak,log_sigma_star,8.5,8.75,8.625,25795,54,True,True,0.002093428959100601,0.2028867997880162,0.0037571629590373366,7.865353742508865e-06
NGC4698,post-peak,log_sigma_star,8.75,9.0,8.875,9696,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,log_sigma_star,9.0,9.25,9.125,4435,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,log_sigma_star,9.25,9.5,9.375,1846,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,log_sigma_star,9.5,9.75,9.625,814,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,log_sigma_star,9.75,10.0,9.875,320,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,log_sigma_star,10.0,10.25,10.125,137,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,log_sigma_star,10.25,10.5,10.375,63,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,log_sigma_star,10.5,10.75,10.625,0,0,False,False,,0.0,,
NGC4698,post-peak,log_sigma_star,10.75,11.0,10.875,0,0,False,False,,0.0,,
NGC4698,post-peak,log_sigma_star,11.0,11.25,11.125,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,0.0,0.25,0.125,3094,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,radius_re,0.25,0.5,0.375,9251,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,radius_re,0.5,0.75,0.625,15446,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,radius_re,0.75,1.0,0.875,21615,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,radius_re,1.0,1.25,1.125,27782,94,True,True,0.003383485710172054,0.3119058505139438,0.003318147345893019,1.1226904129074359e-05
NGC4698,post-peak,radius_re,1.25,1.5,1.375,33942,1042,True,True,0.030699428436745037,5.057655303344045,0.004853795876529793,0.00014900875915809452
NGC4698,post-peak,radius_re,1.5,1.75,1.625,39137,2084,True,True,0.053248843805094925,5.92475492554424,0.0028429726130250674,0.0001513850046131344
NGC4698,post-peak,radius_re,1.75,2.0,1.875,38042,2013,True,True,0.05291519899058935,4.6636445882725654,0.002316763332475194,0.0001225919927520258
NGC4698,post-peak,radius_re,2.0,2.25,2.125,27013,806,True,True,0.029837485655054972,1.1456031279907308,0.0014213438312540084,4.2409326175942355e-05
NGC4698,post-peak,radius_re,2.25,2.5,2.375,8270,496,True,True,0.05997581620314389,0.5131554582782507,0.0010345876174964732,6.205023679301702e-05
NGC4698,post-peak,radius_re,2.5,2.75,2.625,152,0,True,False,0.0,0.0,,0.0
NGC4698,post-peak,radius_re,2.75,3.0,2.875,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,3.0,3.25,3.125,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,3.25,3.5,3.375,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,3.5,3.75,3.625,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,3.75,4.0,3.875,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,4.0,4.25,4.125,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,4.25,4.5,4.375,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,4.5,4.75,4.625,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,4.75,5.0,4.875,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,5.0,5.25,5.125,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,5.25,5.5,5.375,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,5.5,5.75,5.625,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,7.5,7.75,7.625,0,0,False,False,,0.0,,
NGC4698,post-peak,radius_re,7.75,8.0,7.875,0,0,False,False,,0.0,,
NGC4189,pre-peak,log_sigma_star,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4189,pre-peak,log_sigma_star,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4189,pre-peak,log_sigma_star,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4189,pre-peak,log_sigma_star,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4189,pre-peak,log_sigma_star,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4189,pre-peak,log_sigma_star,7.0,7.25,7.125,305,305,True,True,1.0,0.5906297348739986,0.0019364909340131103,0.0019364909340131103
NGC4189,pre-peak,log_sigma_star,7.25,7.5,7.375,9467,6962,True,True,0.7353966409633463,38.75447117904204,0.005566571556886246,0.00409363802461625
NGC4189,pre-peak,log_sigma_star,7.5,7.75,7.625,32276,24926,True,True,0.7722766142025034,194.72820323979218,0.007812252396685877,0.006033219830207962
NGC4189,pre-peak,log_sigma_star,7.75,8.0,7.875,38709,28962,True,True,0.7481980934666357,407.427575803221,0.014067660237663869,0.010525396569356506
NGC4189,pre-peak,log_sigma_star,8.0,8.25,8.125,26638,16506,True,True,0.6196411141977626,375.8079806390709,0.02276796199194662,0.014107965336702112
NGC4189,pre-peak,log_sigma_star,8.25,8.5,8.375,9109,2824,True,True,0.31002305412229664,69.55510732572654,0.024629995511942827,0.007635866431630974
NGC4189,pre-peak,log_sigma_star,8.5,8.75,8.625,2865,166,True,True,0.05794066317626527,2.289185385935755,0.013790273409251538,0.0007990175867140507
NGC4189,pre-peak,log_sigma_star,8.75,9.0,8.875,1074,17,True,False,0.015828677839851025,0.3024266528998818,0.017789803111757752,0.00028158906229039274
NGC4189,pre-peak,log_sigma_star,9.0,9.25,9.125,309,1,True,False,0.003236245954692557,0.15113340584703724,0.15113340584703724,0.0004891048732913826
NGC4189,pre-peak,log_sigma_star,9.25,9.5,9.375,121,1,True,False,0.008264462809917356,0.8641466294510813,0.8641466294510813,0.0071417076814138955
NGC4189,pre-peak,log_sigma_star,9.5,9.75,9.625,43,1,False,False,,1.7577120123161758,1.7577120123161758,
NGC4189,pre-peak,log_sigma_star,9.75,10.0,9.875,1,0,False,False,,0.0,,
NGC4189,pre-peak,log_sigma_star,10.0,10.25,10.125,0,0,False,False,,0.0,,
NGC4189,pre-peak,log_sigma_star,10.25,10.5,10.375,0,0,False,False,,0.0,,
NGC4189,pre-peak,log_sigma_star,10.5,10.75,10.625,0,0,False,False,,0.0,,
NGC4189,pre-peak,log_sigma_star,10.75,11.0,10.875,0,0,False,False,,0.0,,
NGC4189,pre-peak,log_sigma_star,11.0,11.25,11.125,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,0.0,0.25,0.125,4578,188,True,True,0.04106596767147226,5.446997693074582,0.028973391984439267,0.0011898203785658764
NGC4189,pre-peak,radius_re,0.25,0.5,0.375,13742,4530,True,True,0.32964633968854606,35.29008486769507,0.007790305710307963,0.002568045762457799
NGC4189,pre-peak,radius_re,0.5,0.75,0.625,22923,12640,True,True,0.5514112463464642,189.28093858516144,0.014974757799458975,0.008257249861936109
NGC4189,pre-peak,radius_re,0.75,1.0,0.875,30386,23950,True,True,0.7881919304943066,257.93753625987705,0.010769834499368561,0.00848869664516149
NGC4189,pre-peak,radius_re,1.0,1.25,1.125,26174,20604,True,True,0.787193398028578,311.80413055406484,0.015133184360030326,0.011912742819365203
NGC4189,pre-peak,radius_re,1.25,1.5,1.375,17879,14336,True,True,0.8018345545052855,253.38397682369765,0.017674663561920875,0.014172155983203627
NGC4189,pre-peak,radius_re,1.5,1.75,1.625,5235,4423,True,True,0.8448901623686724,39.08490722460576,0.008836741402804828,0.007466075878625742
NGC4189,pre-peak,radius_re,1.75,2.0,1.875,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,2.0,2.25,2.125,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,2.25,2.5,2.375,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,2.5,2.75,2.625,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,2.75,3.0,2.875,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,3.0,3.25,3.125,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,3.25,3.5,3.375,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,3.5,3.75,3.625,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,3.75,4.0,3.875,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,4.0,4.25,4.125,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,4.25,4.5,4.375,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,4.5,4.75,4.625,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,4.75,5.0,4.875,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,5.0,5.25,5.125,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,5.25,5.5,5.375,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,5.5,5.75,5.625,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,7.5,7.75,7.625,0,0,False,False,,0.0,,
NGC4189,pre-peak,radius_re,7.75,8.0,7.875,0,0,False,False,,0.0,,
NGC4254,pre-peak,log_sigma_star,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4254,pre-peak,log_sigma_star,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4254,pre-peak,log_sigma_star,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4254,pre-peak,log_sigma_star,6.5,6.75,6.625,185,185,True,True,1.0,0.6963166803536309,0.0037638739478574644,0.0037638739478574644
NGC4254,pre-peak,log_sigma_star,6.75,7.0,6.875,3296,2178,True,True,0.6608009708737864,14.125970173437317,0.006485753064020806,0.004285791921552584
NGC4254,pre-peak,log_sigma_star,7.0,7.25,7.125,22080,14972,True,True,0.6780797101449275,104.54085844576959,0.006982424421972321,0.004734640328159854
NGC4254,pre-peak,log_sigma_star,7.25,7.5,7.375,79209,54119,True,True,0.6832430658132282,704.912446913383,0.013025230453507695,0.008899398387978423
NGC4254,pre-peak,log_sigma_star,7.5,7.75,7.625,151022,106105,True,True,0.7025797565917549,1663.1631191969166,0.01567469128878862,0.01101272079032801
NGC4254,pre-peak,log_sigma_star,7.75,8.0,7.875,142002,100196,True,True,0.7055956958352699,2806.638724037427,0.028011484730302877,0.019764783059657096
NGC4254,pre-peak,log_sigma_star,8.0,8.25,8.125,105221,83748,True,True,0.7959247678695317,3782.1524449222334,0.045161107667314244,0.035944844136838024
NGC4254,pre-peak,log_sigma_star,8.25,8.5,8.375,73457,55768,True,True,0.759192452727446,3719.9076899672764,0.06670326513354032,0.050640615461661605
NGC4254,pre-peak,log_sigma_star,8.5,8.75,8.625,36987,28677,True,True,0.7753264660556412,2393.85254732019,0.08347639388081703,0.06472145746668262
NGC4254,pre-peak,log_sigma_star,8.75,9.0,8.875,14460,12740,True,True,0.8810511756569848,1258.2926544553957,0.09876708433715822,0.08701885577146581
NGC4254,pre-peak,log_sigma_star,9.0,9.25,9.125,6231,5020,True,True,0.8056491734874017,635.3397324800593,0.12656169969722297,0.10196432875622842
NGC4254,pre-peak,log_sigma_star,9.25,9.5,9.375,2787,1776,True,True,0.6372443487621098,297.65551037040325,0.16759882340675858,0.10680140307513572
